video_id,group_name,start_timestamp,end_timestamp,slide_id,interval_id,aoi_id,aoi_id_global,status,percent,aoi_upper_left_x,aoi_upper_left_y,aoi_lower_right_x,aoi_lower_right_y
1,control,190.0,195.0,2,32,5,39,0.0,0.1757983193277311,0.25729166666666664,0.6925925925925925,0.4322916666666667,0.9111111111111111
1,control,195.0,200.0,2,33,9,40,0.0,0.1510574018126888,0.575,0.6981481481481482,0.740625,0.912962962962963
1,control,200.0,205.0,2,34,9,41,0.0,0.23429951690821257,0.575,0.6981481481481482,0.740625,0.912962962962963
1,control,205.0,210.0,2,35,9,42,0.0,0.18246930422919508,0.575,0.6981481481481482,0.740625,0.912962962962963
1,control,210.0,215.0,2,36,9,43,0.0,0.17178118745830553,0.575,0.6981481481481482,0.740625,0.912962962962963
1,control,215.0,220.0,2,37,9,44,0.0,0.2653130287648054,0.575,0.6981481481481482,0.740625,0.912962962962963
1,control,220.0,225.0,2,38,9,45,0.0,0.24048096192384769,0.575,0.6981481481481482,0.740625,0.912962962962963
1,control,225.0,226.666,2,39,9,46,0.0,0.16684155299055614,0.575,0.6981481481481482,0.740625,0.912962962962963
1,control,226.666,231.666,3,0,5,47,0.0,0.24173201500170474,0.6458333333333334,0.6111111111111112,0.8229166666666666,0.6759259259259259
1,control,231.666,236.666,3,1,5,48,0.0,0.3076667772983737,0.6458333333333334,0.6111111111111112,0.8229166666666666,0.6759259259259259
1,control,236.666,241.666,3,2,5,49,0.0,0.2722672064777328,0.6458333333333334,0.6111111111111112,0.8229166666666666,0.6759259259259259
1,control,241.666,246.666,3,3,2,50,0.0,0.2904522613065327,0.041666666666666664,0.5703703703703704,0.48125,0.7574074074074074
1,control,246.666,251.666,3,4,0,51,0.0,0.27048337332876243,0.041666666666666664,0.06666666666666667,0.6833333333333333,0.17222222222222222
1,control,251.666,253.333,3,5,2,52,0.0,0.3125,0.041666666666666664,0.5703703703703704,0.48125,0.7574074074074074
1,control,253.333,258.333,4,0,2,53,0.0,0.2558296721865495,0.041666666666666664,0.5703703703703704,0.48125,0.7574074074074074
